t,x,y,v_{x},v_{y}
4.46E+01,6.25E-04,6.66E-04,2.37E-05,-1.34E-05
4.48E+01,6.26E-04,6.62E-04,7.18E-07,-5.81E-06
4.50E+01,6.25E-04,6.64E-04,-7.68E-06,6.07E-06
4.52E+01,6.22E-04,6.65E-04,-8.87E-06,-1.08E-05
4.54E+01,6.21E-04,6.59E-04,4.38E-06,-3.09E-05
4.56E+01,6.24E-04,6.52E-04,2.29E-05,-2.83E-05
4.58E+01,6.30E-04,6.48E-04,1.71E-05,-2.93E-05
4.60E+01,6.31E-04,6.41E-04,1.66E-05,-1.22E-05
4.62E+01,6.37E-04,6.43E-04,2.91E-05,-1.54E-06
4.64E+01,6.43E-04,6.40E-04,3.08E-05,-1.54E-05
4.66E+01,6.49E-04,6.37E-04,3.29E-05,-1.75E-05
4.68E+01,6.56E-04,6.33E-04,3.14E-05,-3.05E-05
4.70E+01,6.62E-04,6.25E-04,3.69E-05,-3.10E-05
5.40E+01,7.74E-04,-8.39E-04,-2.85E-05,-2.42E-04
5.42E+01,7.70E-04,-8.84E-04,-4.76E-06,-2.35E-04
5.44E+01,7.72E-04,-9.33E-04,4.88E-06,-2.60E-04
5.48E+01,7.67E-04,-1.01E-03,-4.32E-06,-7.13E-05
5.50E+01,7.70E-04,-1.02E-03,8.82E-06,-5.46E-05
5.52E+01,7.71E-04,-1.03E-03,2.68E-05,-7.10E-05
5.54E+01,7.81E-04,-1.05E-03,9.00E-06,-2.63E-05
5.56E+01,7.75E-04,-1.04E-03,-1.65E-05,2.26E-06
5.58E+01,7.74E-04,-1.04E-03,-6.61E-07,-1.71E-05
5.60E+01,7.74E-04,-1.05E-03,6.78E-06,-4.48E-05
5.62E+01,7.77E-04,-1.06E-03,-9.11E-06,-2.05E-05
5.64E+01,7.71E-04,-1.06E-03,-1.88E-05,6.65E-06
5.66E+01,7.70E-04,-1.06E-03,-2.12E-06,-1.90E-05
5.68E+01,7.70E-04,-1.06E-03,-9.22E-06,-8.84E-06
5.70E+01,7.66E-04,-1.06E-03,-1.84E-05,-1.52E-05
5.72E+01,7.62E-04,-1.07E-03,-1.56E-05,-9.57E-06
5.74E+01,7.60E-04,-1.07E-03,-1.65E-05,7.56E-05
5.76E+01,7.56E-04,-1.04E-03,-2.93E-05,1.71E-04
5.78E+01,7.48E-04,-9.99E-04,-1.63E-05,2.01E-04
5.80E+01,7.49E-04,-9.60E-04,9.38E-06,1.97E-04
5.82E+01,7.52E-04,-9.20E-04,2.32E-06,2.13E-04
5.84E+01,7.50E-04,-8.75E-04,-3.46E-05,2.10E-04
5.86E+01,7.38E-04,-8.36E-04,-5.37E-05,2.00E-04
5.88E+01,7.29E-04,-7.95E-04,-1.46E-05,2.10E-04
5.90E+01,7.32E-04,-7.52E-04,7.45E-06,2.12E-04
5.92E+01,7.32E-04,-7.10E-04,-1.32E-05,2.12E-04
5.94E+01,7.27E-04,-6.67E-04,-2.87E-05,1.94E-04
5.96E+01,7.20E-04,-6.32E-04,-3.48E-05,1.98E-04
5.98E+01,7.13E-04,-5.88E-04,-1.12E-05,2.18E-04
6.00E+01,7.16E-04,-5.45E-04,-1.50E-05,2.16E-04
6.02E+01,7.07E-04,-5.01E-04,-1.00E-05,2.10E-04
6.04E+01,7.12E-04,-4.61E-04,2.21E-05,2.02E-04
6.06E+01,7.16E-04,-4.21E-04,2.63E-05,2.12E-04
6.08E+01,7.22E-04,-3.76E-04,1.17E-05,2.20E-04
6.10E+01,7.20E-04,-3.33E-04,5.02E-06,1.45E-04
6.12E+01,7.24E-04,-3.18E-04,3.98E-05,1.21E-04
6.14E+01,7.36E-04,-2.84E-04,6.92E-05,1.89E-04
6.16E+01,7.52E-04,-2.43E-04,3.35E-06,2.28E-04
6.18E+01,7.38E-04,-1.93E-04,-3.23E-05,2.38E-04
6.20E+01,7.39E-04,-1.47E-04,1.20E-05,2.19E-04
6.22E+01,7.42E-04,-1.06E-04,9.48E-06,2.01E-04
6.24E+01,7.43E-04,-6.71E-05,1.21E-05,2.00E-04
6.26E+01,7.47E-04,-2.54E-05,1.21E-05,2.00E-04
6.28E+01,7.48E-04,1.28E-05,-7.79E-06,2.03E-04
6.30E+01,7.44E-04,5.59E-05,-9.25E-06,2.23E-04
6.32E+01,7.44E-04,1.02E-04,-1.18E-05,2.15E-04
6.34E+01,7.39E-04,1.42E-04,-2.00E-05,2.20E-04
6.36E+01,7.36E-04,1.90E-04,-2.14E-05,2.13E-04
6.38E+01,7.31E-04,2.27E-04,-2.06E-05,1.93E-04
6.40E+01,7.28E-04,2.67E-04,-8.81E-06,2.04E-04
6.42E+01,7.27E-04,3.09E-04,-6.37E-06,2.08E-04
6.44E+01,7.25E-04,3.50E-04,1.03E-06,1.98E-04
6.46E+01,7.28E-04,3.88E-04,4.92E-06,2.09E-04
6.48E+01,7.27E-04,4.34E-04,7.57E-06,2.06E-04
6.50E+01,7.31E-04,4.71E-04,1.15E-05,2.27E-04
6.52E+01,7.32E-04,5.25E-04,1.39E-05,2.36E-04
6.54E+01,7.36E-04,5.65E-04,1.01E-05,1.98E-04
6.56E+01,7.36E-04,6.04E-04,1.41E-06,2.02E-04
6.58E+01,7.37E-04,6.46E-04,6.94E-06,2.00E-04
6.60E+01,7.39E-04,6.84E-04,-4.85E-07,1.97E-04
6.62E+01,7.37E-04,7.24E-04,1.64E-06,1.98E-04
6.64E+01,7.39E-04,7.63E-04,2.28E-05,1.93E-04
6.66E+01,7.46E-04,8.02E-04,1.40E-05,2.10E-04
6.68E+01,7.45E-04,8.47E-04,1.03E-05,2.19E-04
6.70E+01,7.50E-04,8.89E-04,2.71E-05,1.59E-04
6.72E+01,7.56E-04,9.10E-04,1.90E-05,3.07E-05
6.74E+01,7.57E-04,9.01E-04,3.39E-06,-5.41E-05
6.76E+01,7.57E-04,8.89E-04,-3.84E-07,-3.86E-05
6.78E+01,7.57E-04,8.86E-04,3.36E-07,-2.96E-05
6.80E+01,7.57E-04,8.77E-04,-2.60E-06,-3.74E-05
6.82E+01,7.56E-04,8.71E-04,-8.45E-06,-1.80E-05
6.84E+01,7.54E-04,8.70E-04,-7.47E-06,-7.36E-06
6.86E+01,7.53E-04,8.68E-04,-1.45E-06,-1.17E-05
6.88E+01,7.53E-04,8.65E-04,1.64E-05,-1.44E-05
6.90E+01,7.60E-04,8.62E-04,2.82E-05,-1.71E-05
6.92E+01,7.64E-04,8.58E-04,3.05E-05,-2.67E-05
6.94E+01,7.72E-04,8.52E-04,1.78E-05,-4.17E-05
6.96E+01,7.72E-04,8.42E-04,7.08E-06,-3.37E-05
6.98E+01,7.75E-04,8.38E-04,1.01E-05,-1.36E-05
7.00E+01,7.76E-04,8.36E-04,6.57E-07,-1.71E-05
7.02E+01,7.75E-04,8.31E-04,2.88E-06,-2.08E-05
7.04E+01,7.77E-04,8.28E-04,1.95E-05,-9.18E-06
7.06E+01,7.83E-04,8.28E-04,2.19E-05,-8.47E-06
7.08E+01,7.86E-04,8.24E-04,7.91E-06,-5.83E-06
7.10E+01,7.86E-04,8.25E-04,-4.76E-06,8.11E-06
7.12E+01,7.84E-04,8.28E-04,-1.10E-05,-2.21E-05
7.14E+01,7.82E-04,8.16E-04,-1.06E-05,-3.23E-05
7.16E+01,7.79E-04,8.15E-04,-1.50E-05,-1.60E-05
7.18E+01,7.76E-04,8.10E-04,-8.98E-06,-3.22E-05
7.20E+01,7.76E-04,8.02E-04,-4.32E-06,-3.74E-05
7.22E+01,7.74E-04,7.95E-04,-2.76E-05,-5.07E-05
7.24E+01,7.65E-04,7.82E-04,-3.72E-05,-5.22E-05
7.26E+01,7.59E-04,7.74E-04,-1.32E-05,-3.25E-05
7.28E+01,7.60E-04,7.69E-04,9.05E-07,-2.47E-05
7.30E+01,7.59E-04,7.64E-04,-2.28E-06,-1.59E-05
7.32E+01,7.59E-04,7.62E-04,-2.37E-06,-9.52E-06
7.34E+01,7.58E-04,7.60E-04,-8.54E-06,-8.74E-06
7.36E+01,7.55E-04,7.59E-04,-2.29E-05,-1.78E-05
7.38E+01,7.49E-04,7.53E-04,-3.26E-05,-3.81E-05
7.40E+01,7.42E-04,7.43E-04,-3.03E-05,-2.11E-05
7.42E+01,7.37E-04,7.45E-04,-9.79E-06,-2.44E-05
7.44E+01,7.38E-04,7.34E-04,8.28E-06,-2.75E-05
7.46E+01,7.40E-04,7.34E-04,-5.33E-06,-8.95E-06
7.48E+01,7.36E-04,7.30E-04,-1.81E-05,-1.17E-05
7.50E+01,7.33E-04,7.29E-04,-2.50E-05,-8.62E-07
7.52E+01,7.26E-04,7.30E-04,-2.65E-05,-1.85E-05
7.54E+01,7.23E-04,7.22E-04,-2.56E-05,-2.46E-05
7.56E+01,7.16E-04,7.20E-04,-4.07E-06,-2.75E-05
7.58E+01,7.21E-04,7.11E-04,-1.06E-05,-4.22E-05
7.60E+01,7.12E-04,7.03E-04,-2.20E-05,-3.70E-05
7.62E+01,7.12E-04,6.96E-04,1.68E-06,-1.53E-05
7.64E+01,7.12E-04,6.97E-04,1.53E-06,8.51E-07
7.66E+01,7.13E-04,6.96E-04,-1.08E-05,-1.04E-05
7.68E+01,7.08E-04,6.93E-04,-1.12E-05,-2.77E-05
7.70E+01,7.08E-04,6.85E-04,2.54E-06,-3.43E-05
7.72E+01,7.09E-04,6.79E-04,-7.56E-06,-3.18E-05
7.74E+01,7.05E-04,6.73E-04,-3.54E-06,-2.53E-05
7.76E+01,7.08E-04,6.69E-04,6.08E-06,-1.84E-05
7.78E+01,7.08E-04,6.65E-04,-4.06E-06,-2.50E-05
7.80E+01,7.06E-04,6.59E-04,-7.09E-06,-3.00E-05
7.82E+01,7.05E-04,6.53E-04,-3.88E-06,-2.90E-05
7.84E+01,7.04E-04,6.47E-04,7.19E-06,-1.93E-05
7.86E+01,7.08E-04,6.46E-04,1.79E-05,-1.41E-05
7.88E+01,7.12E-04,6.42E-04,1.01E-05,-2.42E-05
7.90E+01,7.12E-04,6.36E-04,-3.34E-06,-3.88E-05
7.92E+01,7.10E-04,6.26E-04,-1.12E-05,-2.77E-05
7.94E+01,7.07E-04,6.25E-04,-1.37E-05,-9.75E-06
7.96E+01,7.05E-04,6.22E-04,-9.11E-06,-1.08E-05
7.98E+01,7.04E-04,6.20E-04,-2.22E-06,-8.39E-06
8.00E+01,7.04E-04,6.19E-04,-1.21E-06,-1.19E-05
8.02E+01,7.03E-04,6.16E-04,-1.04E-05,-1.57E-05
8.04E+01,7.00E-04,6.13E-04,-7.96E-06,-2.43E-05
8.06E+01,7.00E-04,6.06E-04,-4.28E-06,-2.06E-05
8.08E+01,6.98E-04,6.04E-04,-7.29E-07,-1.37E-05
8.10E+01,7.00E-04,6.00E-04,2.88E-06,-1.87E-05
8.12E+01,6.99E-04,5.97E-04,-1.97E-06,-2.33E-05
8.14E+01,6.99E-04,5.91E-04,8.49E-07,-1.70E-05
8.16E+01,7.00E-04,5.90E-04,1.32E-06,-1.39E-05
8.18E+01,7.00E-04,5.86E-04,-4.33E-07,-1.16E-05
8.20E+01,6.99E-04,5.86E-04,-5.69E-06,-7.54E-06
8.22E+01,6.97E-04,5.83E-04,-3.08E-06,-2.01E-05
8.24E+01,6.98E-04,5.78E-04,2.25E-06,-1.91E-05
8.26E+01,6.98E-04,5.75E-04,2.56E-06,-2.69E-05
8.28E+01,6.99E-04,5.67E-04,-5.20E-06,-2.45E-05
8.30E+01,6.96E-04,5.65E-04,-8.65E-06,-1.78E-05
8.32E+01,6.96E-04,5.60E-04,1.54E-05,-1.43E-05
8.34E+01,7.02E-04,5.59E-04,3.24E-05,-1.33E-05
8.36E+01,7.09E-04,5.54E-04,1.27E-05,-1.15E-05
8.38E+01,7.07E-04,5.55E-04,1.46E-05,-1.05E-05
8.40E+01,7.14E-04,5.50E-04,4.59E-05,-8.94E-06
8.42E+01,7.26E-04,5.51E-04,4.39E-05,-6.52E-06
8.44E+01,7.32E-04,5.48E-04,4.04E-05,-1.36E-05
8.46E+01,7.42E-04,5.46E-04,4.07E-05,-1.26E-05
8.48E+01,7.48E-04,5.43E-04,2.61E-05,-2.38E-05
8.50E+01,7.52E-04,5.36E-04,6.92E-06,-2.66E-05
8.52E+01,7.51E-04,5.32E-04,-7.48E-06,-1.48E-05
8.54E+01,7.49E-04,5.30E-04,-7.42E-06,8.45E-05
8.56E+01,7.48E-04,5.66E-04,-1.29E-05,1.85E-04
8.58E+01,7.44E-04,6.04E-04,-8.72E-07,1.92E-04
8.60E+01,7.48E-04,6.43E-04,2.74E-06,2.08E-04
8.62E+01,7.45E-04,6.88E-04,-2.88E-05,2.20E-04
8.64E+01,7.36E-04,7.31E-04,-2.15E-05,2.11E-04
8.66E+01,7.37E-04,7.72E-04,5.05E-06,2.14E-04
8.68E+01,7.38E-04,8.16E-04,1.10E-05,2.13E-04
8.70E+01,7.41E-04,8.57E-04,2.09E-05,2.01E-04
8.72E+01,7.47E-04,8.97E-04,1.74E-05,2.14E-04
8.74E+01,7.48E-04,9.43E-04,9.91E-06,2.36E-04
8.76E+01,7.51E-04,9.91E-04,6.60E-06,2.35E-04
8.78E+01,7.51E-04,1.04E-03,1.19E-06,1.99E-04
8.80E+01,7.51E-04,1.07E-03,9.07E-07,1.68E-04
8.82E+01,7.51E-04,1.10E-03,6.09E-06,1.92E-04
8.84E+01,7.54E-04,1.15E-03,-9.26E-07,2.22E-04
8.86E+01,7.51E-04,1.19E-03,-4.75E-06,2.16E-04
8.88E+01,7.52E-04,1.23E-03,-1.49E-05,2.19E-04
8.90E+01,7.45E-04,1.28E-03,-2.36E-05,2.31E-04
8.92E+01,7.42E-04,1.33E-03,-5.48E-06,2.20E-04
8.94E+01,7.42E-04,1.37E-03,1.27E-05,2.11E-04
8.96E+01,7.47E-04,1.41E-03,6.77E-07,2.05E-04
8.98E+01,7.43E-04,1.45E-03,-5.73E-06,2.19E-04
9.00E+01,7.45E-04,1.50E-03,2.48E-06,2.19E-04
9.02E+01,7.44E-04,1.54E-03,-4.06E-06,2.16E-04
9.04E+01,7.43E-04,1.58E-03,,
1.58E-03,,
